Date,AAPL,JNJ,CSCO,GE,PG,WMT,JPM,XOM
2017-10-18,159.75999450683594,140.67999267578125,33.54999923706055,22.230770111083984,92.7699966430664,86.22000122070312,97.98999786376952,82.76000213623047
2017-10-19,155.97999572753906,142.0399932861328,33.75,22.673076629638672,91.58999633789062,86.4000015258789,98.11000061035156,82.73999786376953
2017-10-20,156.25,142.39999389648438,34.25,22.913461685180664,88.25,87.44000244140625,99.51000213623048,83.11000061035156
2017-10-23,156.1699981689453,143.6199951171875,34.349998474121094,21.461538314819336,87.30000305175781,88.6500015258789,99.33999633789062,83.23999786376953
2017-10-24,157.10000610351562,141.63999938964844,34.58000183105469,21.048076629638672,86.9800033569336,87.9800033569336,100.91999816894533,83.47000122070312
2017-10-25,156.41000366210938,142.36000061035156,34.29999923706055,20.673076629638672,86.86000061035156,88.4800033569336,101.0199966430664,83.16999816894531
2017-10-26,157.41000366210938,141.80999755859375,34.27000045776367,20.5,87.5,88.62000274658203,101.73999786376952,83.47000122070312
2017-10-27,163.0500030517578,141.77999877929688,34.43000030517578,19.990385055541992,87.04000091552734,88.16999816894531,101.7699966430664,83.70999908447266
2017-10-30,166.72000122070312,140.0,34.040000915527344,19.625,86.2699966430664,86.94999694824219,101.41000366210938,83.54000091552734
2017-10-31,169.0399932861328,139.41000366210938,34.150001525878906,19.384614944458008,86.33999633789062,87.30999755859375,100.61000061035156,83.3499984741211
2017-11-01,166.88999938964844,139.97999572753906,34.619998931884766,19.25,86.88999938964844,87.94000244140625,100.91999816894533,83.87000274658203
2017-11-02,168.11000061035156,139.92999267578125,34.209999084472656,19.173076629638672,86.51000213623047,88.80000305175781,101.58999633789062,83.52999877929688
2017-11-03,172.5,140.0800018310547,34.470001220703125,19.365385055541992,86.58000183105469,89.68000030517578,101.41000366210938,83.18000030517578
2017-11-06,174.25,139.75999450683594,34.40999984741211,19.355770111083984,86.05000305175781,88.69999694824219,100.77999877929688,83.75
2017-11-07,174.80999755859375,139.77000427246094,34.400001525878906,19.43269157409668,86.9800033569336,88.94999694824219,98.75,83.58000183105469
2017-11-08,176.24000549316406,141.32000732421875,34.5,19.346153259277344,87.58000183105469,90.26000213623048,97.63999938964844,83.47000122070312
2017-11-09,175.8800048828125,140.35000610351562,34.04999923706055,19.221153259277344,87.77999877929688,90.3000030517578,97.62999725341795,83.97000122070312
2017-11-10,174.6699981689453,139.55999755859375,33.9900016784668,19.701923370361328,88.16000366210938,90.91999816894533,97.51000213623048,82.94000244140625
2017-11-13,173.97000122070312,139.75999450683594,33.95000076293945,18.288461685180664,89.0,90.98999786376952,97.86000061035156,82.88999938964844
2017-11-14,171.33999633789062,139.49000549316406,34.040000915527344,17.211538314819336,88.87000274658203,91.08999633789062,97.2699966430664,82.23999786376953
2017-11-15,169.0800018310547,139.10000610351562,34.11000061035156,17.55769157409668,88.2300033569336,89.83000183105469,98.19000244140624,81.20999908447266
2017-11-16,171.10000610351562,138.8699951171875,35.880001068115234,17.548076629638672,89.25,99.62000274658205,98.47000122070312,80.55999755859375
2017-11-17,170.14999389648438,138.0,35.900001525878906,17.509614944458008,88.43000030517578,97.47000122070312,98.13999938964844,80.23999786376953
2017-11-20,169.97999572753906,137.92999267578125,36.5,17.288461685180664,88.2699966430664,97.4800033569336,99.01000213623048,80.55000305175781
2017-11-21,173.13999938964844,138.33999633789062,36.650001525878906,17.144229888916016,88.72000122070312,96.5199966430664,98.93000030517578,80.87000274658203
2017-11-22,174.9600067138672,137.2899932861328,36.45000076293945,17.451923370361328,88.33000183105469,96.41000366210938,98.63999938964844,81.0999984741211
2017-11-24,174.97000122070312,138.00999450683594,36.4900016784668,17.490385055541992,88.44999694824219,96.62000274658205,98.31999969482422,81.41999816894531
2017-11-27,174.08999633789062,138.10000610351562,36.869998931884766,17.423076629638672,88.95999908447266,96.62000274658205,97.93000030517578,81.11000061035156
2017-11-28,173.07000732421875,140.02000427246094,37.72999954223633,17.701923370361328,89.4000015258789,96.7699966430664,101.36000061035156,81.66999816894531
2017-11-29,169.47999572753906,139.80999755859375,37.47999954223633,17.769229888916016,89.37999725341797,97.55999755859376,103.7300033569336,82.2699966430664
2017-11-30,171.85000610351562,139.3300018310547,37.29999923706055,17.586538314819336,89.98999786376953,97.2300033569336,104.5199966430664,83.29000091552734
2017-12-01,171.0500030517578,139.97999572753906,37.59999847412109,17.19230842590332,90.36000061035156,97.3499984741211,104.79000091552734,83.45999908447266
2017-12-04,169.8000030517578,139.00999450683594,37.720001220703125,17.259614944458008,91.41000366210938,97.01000213623048,106.9499969482422,83.56999969482422
2017-12-05,169.63999938964844,139.6699981689453,37.310001373291016,17.076923370361328,91.4000015258789,97.83000183105467,105.72000122070312,82.88999938964844
2017-12-06,169.00999450683594,141.05999755859375,37.40999984741211,16.980770111083984,91.25,97.27999877929688,104.93000030517578,82.27999877929688
2017-12-07,169.32000732421875,140.00999450683594,37.400001525878906,17.028846740722656,90.0999984741211,96.77999877929688,104.62000274658205,82.55000305175781
2017-12-08,169.3699951171875,140.58999633789062,37.61000061035156,17.028846740722656,90.37000274658205,96.5500030517578,105.93000030517578,82.66000366210938
2017-12-11,172.6699981689453,141.13999938964844,37.959999084472656,16.971153259277344,90.2300033569336,96.93000030517578,105.62000274658205,83.02999877929688
2017-12-12,171.6999969482422,142.60000610351562,37.90999984741211,17.221153259277344,89.8499984741211,96.6999969482422,106.8499984741211,82.76000213623047
2017-12-13,172.27000427246094,142.88999938964844,38.150001525878906,17.076923370361328,90.87999725341795,97.76000213623048,105.51000213623048,83.12000274658203
2017-12-14,172.22000122070312,141.64999389648438,37.900001525878906,16.961538314819336,91.0,97.12999725341795,104.66000366210938,82.9000015258789
2017-12-15,173.97000122070312,142.4600067138672,38.18999862670898,17.134614944458008,91.88999938964844,97.11000061035156,106.13999938964844,83.02999877929688
2017-12-18,176.4199981689453,141.8000030517578,38.47999954223633,17.076923370361328,91.87999725341795,97.9000015258789,106.95999908447266,82.94000244140625
2017-12-19,174.5399932861328,141.77999877929688,38.29999923706055,16.913461685180664,91.68000030517578,98.8000030517578,106.51000213623048,82.44000244140625
2017-12-20,174.35000610351562,141.16000366210938,38.7400016784668,16.778846740722656,91.52999877929688,98.75,106.13999938964844,82.87000274658203
2017-12-21,175.00999450683594,141.05999755859375,38.52999877929688,16.798076629638672,91.66999816894533,98.05999755859376,107.83000183105467,83.8499984741211
2017-12-22,175.00999450683594,140.1199951171875,38.54999923706055,16.826923370361328,92.12999725341795,98.20999908447266,107.4499969482422,83.97000122070312
2017-12-26,170.57000732421875,140.08999633789062,38.47999954223633,16.759614944458008,92.4800033569336,99.16000366210938,107.0199966430664,83.9800033569336
2017-12-27,170.60000610351562,140.57000732421875,38.560001373291016,16.711538314819336,92.0999984741211,99.26000213623048,107.22000122070312,83.9000015258789
2017-12-28,171.0800018310547,140.55999755859375,38.59000015258789,16.69230842590332,92.06999969482422,99.4000015258789,107.79000091552734,84.0199966430664
2017-12-29,169.22999572753906,139.72000122070312,38.29999923706055,16.778846740722656,91.87999725341795,98.75,106.94000244140624,83.63999938964844
2018-01-02,172.25999450683594,139.22999572753906,38.86000061035156,17.288461685180664,90.6500015258789,98.58999633789062,107.9499969482422,85.02999877929688
2018-01-03,172.22999572753906,140.55999755859375,39.16999816894531,17.451923370361328,90.54000091552734,99.4499969482422,108.05999755859376,86.69999694824219
2018-01-04,173.02999877929688,140.5500030517578,38.9900016784668,17.81730842590332,91.18000030517578,99.54000091552734,109.04000091552734,86.81999969482422
2018-01-05,175.0,141.7100067138672,39.52999877929688,17.826923370361328,91.23999786376952,100.12999725341795,108.33999633789062,86.75
2018-01-08,174.35000610351562,141.88999938964844,39.93999862670898,17.576923370361328,91.72000122070312,101.61000061035156,108.5,87.13999938964844
2018-01-09,174.3300018310547,144.13999938964844,39.68999862670898,17.846153259277344,91.0500030517578,100.38999938964844,109.0500030517578,86.7699966430664
2018-01-10,174.2899932861328,143.97000122070312,39.90999984741211,18.201923370361328,90.47000122070312,99.66999816894533,110.25,86.08000183105469
2018-01-11,175.27999877929688,144.7899932861328,40.09999847412109,18.288461685180664,90.1500015258789,100.0199966430664,110.83999633789062,86.93000030517578
2018-01-12,177.08999633789062,145.75999450683594,40.869998931884766,18.038461685180664,89.61000061035156,100.87000274658205,112.66999816894533,87.5199966430664
2018-01-16,176.19000244140625,146.86000061035156,40.540000915527344,17.509614944458008,90.22000122070312,100.69000244140624,112.2699966430664,86.97000122070312
2018-01-17,179.10000610351562,146.97999572753906,41.20000076293945,16.68269157409668,91.1999969482422,102.6999969482422,112.98999786376952,88.0
2018-01-18,179.25999450683594,146.9199981689453,41.29999923706055,16.125,90.18000030517578,104.3000030517578,113.26000213623048,87.43000030517578
2018-01-19,178.4600067138672,147.36000061035156,41.290000915527344,15.634614944458008,91.06999969482422,104.58999633789062,113.01000213623048,87.1500015258789
2018-01-22,177.0,148.13999938964844,41.65999984741211,15.548076629638672,91.88999938964844,105.4499969482422,114.33000183105467,88.25
2018-01-23,177.0399932861328,141.8300018310547,42.09999847412109,16.240385055541992,89.05000305175781,105.9000015258789,114.20999908447266,88.30000305175781
2018-01-24,174.22000122070312,142.07000732421875,42.16999816894531,15.807692527770996,88.30999755859375,105.79000091552734,115.66999816894533,88.52999877929688
2018-01-25,171.11000061035156,144.39999389648438,41.900001525878906,15.557692527770996,88.33999633789062,106.5999984741211,115.6999969482422,88.37000274658203
2018-01-26,171.50999450683594,145.3300018310547,42.560001373291016,15.509614944458008,87.7300033569336,108.38999938964844,116.31999969482422,89.0
2018-01-29,167.9600067138672,143.67999267578125,42.84999847412109,15.65384578704834,86.86000061035156,109.5500030517578,116.1999969482422,88.01000213623047
2018-01-30,166.97000122070312,142.42999267578125,42.25,15.336538314819336,86.94999694824219,107.7300033569336,115.11000061035156,86.77999877929688
2018-01-31,167.42999267578125,138.19000244140625,41.540000915527344,15.548076629638672,86.33999633789062,106.5999984741211,115.66999816894533,87.30000305175781
2018-02-01,167.77999877929688,140.02000427246094,41.70000076293945,15.40384578704834,85.8499984741211,105.5199966430664,116.87000274658205,89.06999969482422
2018-02-02,160.5,137.67999267578125,40.93000030517578,15.038461685180664,84.25,104.4800033569336,114.27999877929688,84.52999877929688
2018-02-05,156.49000549316406,130.38999938964844,38.77999877929688,14.336538314819336,81.05999755859375,100.08999633789062,108.8000030517578,79.72000122070312
2018-02-06,163.02999877929688,131.8300018310547,40.16999816894531,14.682692527770996,82.37999725341797,100.9000015258789,112.11000061035156,78.3499984741211
2018-02-07,159.5399932861328,131.4199981689453,40.34000015258789,14.663461685180664,81.83999633789062,102.8499984741211,112.87000274658205,76.94000244140625
2018-02-08,155.14999389648438,126.36000061035156,38.77000045776367,13.894230842590332,80.22000122070312,100.0199966430664,107.87999725341795,76.06999969482422
2018-02-09,156.41000366210938,129.52999877929688,39.52999877929688,14.365385055541992,79.91999816894531,99.37000274658205,110.04000091552734,75.77999877929688
2018-02-12,162.7100067138672,130.27000427246094,40.59999847412109,14.25,81.33000183105469,99.5500030517578,111.73999786376952,76.41999816894531
2018-02-13,164.33999633789062,129.9600067138672,41.22999954223633,14.105769157409668,81.5,100.9800033569336,112.43000030517578,76.30000305175781
2018-02-14,167.3699951171875,129.6699981689453,42.09000015258789,14.326923370361328,80.68000030517578,101.6999969482422,115.02999877929688,76.45999908447266
2018-02-15,172.99000549316406,131.22999572753906,44.08000183105469,14.27884578704834,82.41000366210938,103.2300033569336,115.51000213623048,76.20999908447266
2018-02-16,172.42999267578125,133.14999389648438,44.33000183105469,14.47115421295166,82.5999984741211,104.77999877929688,114.68000030517578,76.54000091552734
2018-02-20,171.85000610351562,130.8699951171875,44.060001373291016,14.173076629638672,81.33999633789062,94.11000061035156,114.70999908447266,75.75
2018-02-21,171.07000732421875,129.91000366210938,43.310001373291016,13.932692527770996,80.23999786376953,91.5199966430664,115.19000244140624,74.88999938964844
2018-02-22,172.5,129.91000366210938,42.93999862670898,14.057692527770996,80.83999633789062,92.7699966430664,114.9800033569336,75.86000061035156
2018-02-23,175.5,132.02000427246094,44.0,13.932692527770996,81.05000305175781,92.88999938964844,117.30999755859376,77.52999877929688
2018-02-26,178.97000122070312,132.07000732421875,45.36000061035156,14.086538314819336,81.62999725341797,93.12000274658205,118.7699966430664,78.83999633789062
2018-02-27,178.38999938964844,131.6699981689453,45.040000915527344,13.942307472229004,80.54000091552734,91.5199966430664,117.36000061035156,77.5
2018-02-28,178.1199951171875,129.8800048828125,44.77999877929688,13.567307472229004,78.5199966430664,90.01000213623047,115.5,75.73999786376953
2018-03-01,175.0,127.27999877929688,43.79999923706055,13.480769157409668,78.69999694824219,89.08000183105469,113.43000030517578,75.19999694824219
2018-03-02,176.2100067138672,128.82000732421875,44.060001373291016,13.576923370361328,79.5,88.7699966430664,113.31999969482422,75.55000305175781
2018-03-05,176.82000732421875,129.7899932861328,44.52000045776367,13.865385055541992,80.29000091552734,89.9800033569336,115.05999755859376,76.2699966430664
2018-03-06,176.6699981689453,128.22000122070312,44.290000915527344,14.076923370361328,80.0199966430664,89.05999755859375,115.16000366210938,76.18000030517578
2018-03-07,175.02999877929688,129.0399932861328,44.20000076293945,13.951923370361328,79.16000366210938,87.73999786376953,114.7300033569336,74.26000213623047
2018-03-08,176.94000244140625,132.05999755859375,44.34000015258789,13.961538314819336,79.97000122070312,87.91999816894531,114.73999786376952,74.12000274658203
2018-03-09,179.97999572753906,133.8000030517578,45.369998931884766,14.365385055541992,80.29000091552734,88.72000122070312,118.04000091552734,74.55999755859375
2018-03-12,181.72000122070312,132.6300048828125,45.54999923706055,14.519230842590332,79.86000061035156,88.06999969482422,117.66000366210938,75.23999786376953
2018-03-13,179.97000122070312,134.35000610351562,45.15999984741211,13.875,79.72000122070312,88.30000305175781,116.25,74.52999877929688
2018-03-14,178.44000244140625,132.32000732421875,45.27999877929688,13.72115421295166,79.0,87.66999816894531,114.9499969482422,73.5999984741211
2018-03-15,178.64999389648438,133.05999755859375,45.33000183105469,13.807692527770996,78.66999816894531,87.51000213623047,115.23999786376952,74.41999816894531
2018-03-16,178.02000427246094,133.67999267578125,45.0099983215332,13.759614944458008,78.97000122070312,89.16999816894531,115.44000244140624,75.12000274658203
2018-03-19,175.3000030517578,130.24000549316406,44.27000045776367,13.52884578704834,78.66000366210938,87.44999694824219,114.52999877929688,74.1500015258789
2018-03-20,175.24000549316406,131.2100067138672,44.369998931884766,13.115385055541992,78.30999755859375,87.94999694824219,114.63999938964844,73.98999786376953
2018-03-21,171.27000427246094,131.19000244140625,44.310001373291016,13.34615421295166,77.04000091552734,88.18000030517578,114.73999786376952,75.04000091552734
2018-03-22,168.85000610351562,127.37999725341795,43.06999969482422,12.836538314819336,76.41000366210938,87.13999938964844,109.9499969482422,73.5
2018-03-23,164.94000244140625,125.0999984741211,42.41999816894531,12.567307472229004,75.91000366210938,85.41999816894531,107.01000213623048,72.88999938964844
2018-03-26,172.77000427246094,127.38999938964844,44.060001373291016,12.394230842590332,76.41000366210938,87.5,110.30999755859376,74.0
2018-03-27,168.33999633789062,127.20999908447266,42.68000030517578,12.923076629638672,77.79000091552734,86.05000305175781,108.16999816894533,73.69999694824219
2018-03-28,166.47999572753906,127.4499969482422,41.65999984741211,13.15384578704834,78.83999633789062,87.7699966430664,108.0,72.80999755859375
2018-03-29,167.77999877929688,128.14999389648438,42.88999938964844,12.961538314819336,79.27999877929688,88.97000122070312,109.97000122070312,74.61000061035156
2018-04-02,166.67999267578125,124.55999755859376,41.0099983215332,12.615385055541992,77.4000015258789,85.55000305175781,107.8499984741211,73.22000122070312
2018-04-03,168.38999938964844,128.35000610351562,41.380001068115234,12.625,78.45999908447266,86.80000305175781,109.33000183105467,75.0199966430664
2018-04-04,171.61000061035156,130.41000366210938,41.20000076293945,12.769230842590332,79.05000305175781,87.22000122070312,110.98999786376952,74.87000274658203
2018-04-05,172.8000030517578,130.7100067138672,41.81999969482422,12.913461685180664,78.80000305175781,87.80999755859375,111.87999725341795,76.0199966430664
2018-04-06,168.3800048828125,128.10000610351562,40.72999954223633,12.557692527770996,78.43000030517578,86.69000244140625,109.08999633789062,74.87000274658203
2018-04-09,170.0500030517578,129.47999572753906,41.16999816894531,12.336538314819336,78.16000366210938,86.27999877929688,110.4000015258789,74.87000274658203
2018-04-10,173.25,130.25,42.5099983215332,12.548076629638672,78.37000274658203,86.44999694824219,112.51000213623048,77.06999969482422
2018-04-11,172.44000244140625,129.6300048828125,42.43000030517578,12.47115421295166,78.2699966430664,85.91000366210938,110.62000274658205,77.43000030517578
2018-04-12,174.13999938964844,130.42999267578125,43.34000015258789,12.673076629638672,77.79000091552734,85.43000030517578,113.37000274658205,77.22000122070312
2018-04-13,174.72999572753906,130.6199951171875,43.0,12.97115421295166,78.37000274658203,86.0199966430664,110.3000030517578,77.83999633789062
2018-04-16,175.82000732421875,131.75999450683594,43.29999923706055,12.817307472229004,78.61000061035156,86.83999633789062,110.20999908447266,78.54000091552734
2018-04-17,178.24000549316406,130.5399932861328,44.59000015258789,13.259614944458008,78.43000030517578,87.9000015258789,110.20999908447266,78.33000183105469
2018-04-18,177.83999633789062,127.72000122070312,44.630001068115234,13.134614944458008,78.19999694824219,87.56999969482422,109.31999969482422,79.22000122070312
2018-04-19,172.8000030517578,127.5500030517578,44.560001373291016,13.451923370361328,74.94999694824219,87.88999938964844,111.72000122070312,79.41999816894531
2018-04-20,165.72000122070312,126.66000366210938,44.09000015258789,13.980769157409668,73.80000305175781,86.9800033569336,111.47000122070312,79.0
2018-04-23,165.24000549316406,126.83000183105467,44.25,13.961538314819336,73.0,86.0999984741211,110.93000030517578,79.56999969482422
2018-04-24,162.94000244140625,126.19000244140624,43.7400016784668,14.115385055541992,72.5,86.52999877929688,110.41000366210938,78.3499984741211
2018-04-25,163.64999389648438,126.76000213623048,43.709999084472656,13.509614944458008,72.30000305175781,87.16999816894531,109.98999786376952,79.5
2018-04-26,164.22000122070312,128.00999450683594,44.209999084472656,13.826923370361328,72.75,87.94000244140625,110.0999984741211,80.86000061035156
2018-04-27,162.32000732421875,128.27000427246094,44.709999084472656,13.826923370361328,72.80999755859375,87.29000091552734,109.4000015258789,77.79000091552734
2018-04-30,165.25999450683594,126.48999786376952,44.290000915527344,13.52884578704834,72.33999633789062,88.45999908447266,108.77999877929688,77.75
2018-05-01,169.10000610351562,126.01000213623048,44.83000183105469,13.509614944458008,71.95999908447266,87.41000366210938,108.77999877929688,76.94999694824219
2018-05-02,176.57000732421875,123.5,43.86000061035156,13.634614944458008,70.94000244140625,86.33999633789062,107.91999816894533,76.80000305175781
2018-05-03,176.88999938964844,123.02999877929688,44.43999862670898,13.394230842590332,71.36000061035156,86.2300033569336,107.23999786376952,76.54000091552734
2018-05-04,183.8300018310547,124.19000244140624,45.29999923706055,13.557692527770996,72.43000030517578,87.52999877929688,108.43000030517578,76.9000015258789
2018-05-07,185.16000366210935,123.58999633789062,45.72999954223633,13.52884578704834,71.9800033569336,85.47000122070312,109.37000274658205,77.73999786376953
2018-05-08,186.0500030517578,122.61000061035156,45.709999084472656,13.72115421295166,71.44000244140625,85.73999786376953,110.98999786376952,78.08999633789062
2018-05-09,187.3600006103516,123.51000213623048,46.040000915527344,14.057692527770996,72.37000274658203,83.05999755859375,113.41000366210938,79.93000030517578
2018-05-10,190.0399932861328,125.3499984741211,46.29999923706055,14.125,73.1500015258789,82.69000244140625,114.29000091552734,81.72000122070312
2018-05-11,188.58999633789065,127.23999786376952,45.93000030517578,14.038461685180664,73.37000274658203,83.37999725341797,113.86000061035156,81.27999877929688
2018-05-14,188.1499938964844,126.05999755859376,45.70000076293945,14.144230842590332,73.27999877929688,84.38999938964844,113.9000015258789,81.83000183105469
2018-05-15,186.44000244140625,125.12999725341795,45.47999954223633,14.144230842590332,72.94999694824219,84.5199966430664,113.02999877929688,81.79000091552734
2018-05-16,188.17999267578125,125.3499984741211,45.15999984741211,14.451923370361328,73.52999877929688,86.12999725341797,113.33999633789062,82.0199966430664
2018-05-17,186.9900054931641,123.8499984741211,43.459999084472656,14.451923370361328,73.95999908447266,84.48999786376953,112.95999908447266,81.87999725341797
2018-05-18,186.30999755859372,124.23999786376952,43.209999084472656,14.394230842590332,73.44999694824219,83.63999938964844,111.12999725341795,81.30000305175781
2018-05-21,187.6300048828125,123.72000122070312,43.75,14.673076629638672,74.05999755859375,84.51000213623047,112.1500015258789,82.27999877929688
2018-05-22,187.16000366210935,122.91000366210938,43.650001525878906,14.701923370361328,74.02999877929688,83.37000274658203,113.01000213623048,81.63999938964844
2018-05-23,188.3600006103516,123.4499969482422,43.68000030517578,13.634614944458008,74.18000030517578,83.01000213623047,112.48999786376952,82.1500015258789
2018-05-24,188.1499938964844,122.25,43.56999969482422,14.038461685180664,73.7699966430664,82.8499984741211,111.2300033569336,80.2699966430664
2018-05-25,188.5800018310547,121.47000122070312,43.2599983215332,14.067307472229004,74.30999755859375,82.45999908447266,110.66000366210938,78.70999908447266
2018-05-29,187.8999938964844,119.4000015258789,42.970001220703125,13.634614944458008,74.05000305175781,82.4000015258789,105.93000030517578,78.41999816894531
2018-05-30,187.5,120.97000122070312,42.84999847412109,13.625,74.88999938964844,84.12000274658203,108.3499984741211,81.5
2018-05-31,186.8699951171875,119.62000274658205,42.709999084472656,13.538461685180664,73.16999816894531,82.54000091552734,107.01000213623048,81.23999786376953
2018-06-01,190.2400054931641,121.26000213623048,43.65999984741211,13.557692527770996,73.44999694824219,82.98999786376953,108.4000015258789,81.83000183105469
2018-06-04,191.8300018310547,121.9499969482422,43.58000183105469,13.182692527770996,74.18000030517578,85.41999816894531,108.4499969482422,80.97000122070312
2018-06-05,193.30999755859372,121.4800033569336,43.66999816894531,13.269230842590332,73.97000122070312,84.62000274658203,107.83999633789062,80.68000030517578
2018-06-06,193.97999572753903,122.79000091552734,44.2599983215332,13.115385055541992,74.3499984741211,84.55999755859375,110.36000061035156,82.05999755859375
2018-06-07,193.4600067138672,123.33000183105467,43.650001525878906,13.25,75.76000213623047,84.94999694824219,110.8000030517578,82.87999725341797
2018-06-08,191.6999969482422,124.05999755859376,43.47999954223633,13.394230842590332,77.18000030517578,84.36000061035156,111.11000061035156,83.5999984741211
2018-06-11,191.22999572753903,122.66000366210938,43.68999862670898,13.442307472229004,77.52999877929688,84.30000305175781,110.83000183105467,83.0999984741211
2018-06-12,192.27999877929688,122.54000091552734,43.93999862670898,13.442307472229004,77.23999786376953,84.0999984741211,110.19000244140624,82.41999816894531
2018-06-13,190.6999969482422,122.62999725341795,44.0099983215332,13.355769157409668,76.47000122070312,84.08999633789062,109.97000122070312,81.51000213623047
2018-06-14,190.8000030517578,122.41000366210938,44.68999862670898,13.115385055541992,75.98999786376953,83.79000091552734,108.02999877929688,81.88999938964844
2018-06-15,188.83999633789065,122.61000061035156,44.25,12.788461685180664,77.37999725341797,83.69999694824219,107.9000015258789,80.66000366210938
2018-06-18,188.7400054931641,121.31999969482422,44.209999084472656,12.692307472229004,75.83999633789062,83.0,108.18000030517578,80.81999969482422
2018-06-19,185.69000244140625,122.56999969482422,43.81999969482422,12.451923370361328,76.33000183105469,83.61000061035156,107.5500030517578,80.69999694824219
2018-06-20,186.5,122.04000091552734,43.7400016784668,12.384614944458008,75.8499984741211,83.61000061035156,107.54000091552734,80.44999694824219
2018-06-21,185.4600067138672,121.4499969482422,43.15999984741211,12.269230842590332,76.44000244140625,84.20999908447266,107.51000213623048,79.69000244140625
2018-06-22,184.9199981689453,122.83999633789062,43.20000076293945,12.548076629638672,77.43000030517578,84.81999969482422,105.75,81.37999725341797
2018-06-25,182.1699981689453,122.58999633789062,42.290000915527344,12.259614944458008,77.79000091552734,86.47000122070312,104.79000091552734,79.73999786376953
2018-06-26,184.42999267578125,122.3499984741211,42.54999923706055,13.211538314819336,78.0,85.9800033569336,104.86000061035156,80.63999938964844
2018-06-27,184.16000366210935,121.61000061035156,42.33000183105469,13.423076629638672,77.69000244140625,86.88999938964844,103.23999786376952,81.70999908447266
2018-06-28,185.5,122.0,42.93999862670898,13.298076629638672,78.05000305175781,85.86000061035156,104.93000030517578,81.97000122070312
2018-06-29,185.1100006103516,121.33999633789062,43.02999877929688,13.086538314819336,78.05999755859375,85.6500015258789,104.1999969482422,82.7300033569336
2018-07-02,187.17999267578125,121.58000183105467,42.810001373291016,12.855769157409668,78.12999725341797,84.0,105.08000183105467,81.76000213623047
2018-07-03,183.9199981689453,122.70999908447266,42.66999816894531,12.855769157409668,77.9000015258789,84.44000244140625,103.61000061035156,82.23999786376953
2018-07-05,185.3999938964844,125.0,42.560001373291016,12.913461685180664,79.20999908447266,84.56999969482422,103.72000122070312,82.30999755859375
2018-07-06,187.97000122070312,125.75,42.709999084472656,13.317307472229004,79.30999755859375,84.51000213623047,104.05999755859376,82.33000183105469
2018-07-09,190.5800018310547,126.0500030517578,42.66999816894531,13.413461685180664,77.86000061035156,85.93000030517578,107.27999877929688,82.9000015258789
2018-07-10,190.3500061035156,127.37999725341795,42.86000061035156,13.625,79.81999969482422,87.20999908447266,106.62000274658205,83.66000366210938
2018-07-11,187.8800048828125,126.23999786376952,42.56999969482422,13.451923370361328,79.16000366210938,86.52999877929688,106.38999938964844,82.58999633789062
2018-07-12,191.02999877929688,127.76000213623048,43.58000183105469,13.451923370361328,78.88999938964844,86.5199966430664,106.8499984741211,82.69000244140625
2018-07-13,191.3300018310547,125.93000030517578,41.77999877929688,13.355769157409668,79.30999755859375,87.69999694824219,106.36000061035156,83.30999755859375
2018-07-16,190.91000366210935,124.69000244140624,42.5,13.365385055541992,79.52999877929688,87.63999938964844,110.58000183105467,82.48999786376953
2018-07-17,191.4499969482422,129.11000061035156,42.34000015258789,13.163461685180664,80.02999877929688,88.19000244140625,110.5,82.30999755859375
2018-07-18,190.3999938964844,127.8000030517578,42.209999084472656,13.22115421295166,79.72000122070312,88.06999969482422,111.52999877929688,82.22000122070312
2018-07-19,191.8800048828125,125.94000244140624,42.400001525878906,13.201923370361328,78.7300033569336,87.72000122070312,109.88999938964844,82.01000213623047
2018-07-20,191.44000244140625,125.8499984741211,42.0099983215332,12.615385055541992,78.68000030517578,88.05999755859375,111.27999877929688,81.4000015258789
2018-07-23,191.6100006103516,126.62999725341795,42.060001373291016,12.490385055541992,78.51000213623047,87.62999725341797,113.3499984741211,81.4000015258789
2018-07-24,193.0,129.36000061035156,42.38999938964844,12.615385055541992,78.98999786376953,87.95999908447266,114.1500015258789,83.01000213623047
2018-07-25,194.82000732421875,128.6199951171875,43.15999984741211,12.605769157409668,79.47000122070312,87.9000015258789,115.18000030517578,83.58999633789062
2018-07-26,194.2100067138672,130.27999877929688,43.52999877929688,12.644230842590332,80.08999633789062,88.2300033569336,114.8499984741211,84.23999786376953
2018-07-27,190.97999572753903,131.5500030517578,42.56999969482422,12.557692527770996,80.58000183105469,88.12999725341797,116.02999877929688,81.91999816894531
2018-07-30,189.91000366210935,132.1699981689453,42.16999816894531,12.65384578704834,80.19999694824219,88.87999725341797,116.7300033569336,81.73999786376953
2018-07-31,190.2899932861328,132.52000427246094,42.290000915527344,13.105769157409668,80.87999725341797,89.2300033569336,114.9499969482422,81.51000213623047
2018-08-01,201.5,132.63999938964844,41.86000061035156,12.730769157409668,80.6500015258789,88.23999786376953,115.66000366210938,80.38999938964844
2018-08-02,207.38999938964844,131.25,42.52999877929688,12.663461685180664,82.0,88.76000213623047,116.1500015258789,79.91000366210938
2018-08-03,207.9900054931641,131.9499969482422,42.83000183105469,12.634614944458008,82.33000183105469,89.5999984741211,117.08999633789062,80.19999694824219
2018-08-06,209.07000732421875,132.02000427246094,43.29999923706055,12.59615421295166,82.5199966430664,89.66999816894531,117.12000274658205,80.18000030517578
